Unique,Ewatch,Prog,SWFW,Year,Date,DOY,days,Stock,Stock_Analysis,Stock_Region,Stock_Group,Stock_Area,SEASON1,Length,Mass,K,logK,Sex,Catch_Region,Zone,Latitude,Longitude,Tissue,LOD,Value,hkg,ae_hyd,ae_sal,arena1,arena2,ascv,aspv,c_b_cys,ce_sha,cov,cr_sal,ctv,de_sal,fa_mar,fl_psy,gy_sal,ic_hof,ic_mul,ihnv,ipnv,isav7,isav8,ku_thy,lo_sal,mitov,mo_vis,my_arc,my_cer,my_ins,na_sal,ne_per,omv,ortho,pa_kab,pa_min,pa_pse,pa_ther,pch_sal,pisck_sal,pmcv,prv,pspv,re_sal,reov,rlo,sav,sch,sgpx,smallUK,sp_des,sp_sal,te_bry,te_mar,toti,ven,ver,vhsv,vi_ang,vi_sal,ye_ruc_glnA
1000-0150-118-B0139,1,FW,FW,2012,02-May-12,123,1324,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,78,3.3,0.695392707,-3.157769868,,FW,FW,51.614348,-124.152113,Mixed,NO,AvgCopy,1.31E-09,,0,0,0,0,,5311.717338,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,24.92466586,,0,0,0,,0,0,0,0,0,0,0,,0,26255.68619,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0
1000-0150-118-B0140,1,FW,FW,2012,02-May-12,123,1324,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,67,2.2,0.731472954,-3.135801727,,FW,FW,51.614348,-124.152113,Mixed,NO,AvgCopy,6.64E-11,,0,0,0,0,,1639.322065,0,0,0,0,0,0,12.9273012,,0,0,0,,,,0,0,0,,64588.67984,,0,0,0,,0,0,0,0,0,0,0,,0,121464.2295,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0001,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,89,4.5,0.638325941,-3.194957506,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,7.61E-06,,0,0,,0,,5627.498975,0,0,0,0,0,0,0,,0,0.168346908,0,,,,0,0,0,,715824.0567,,0,0,0,,,0,0,0,0,0,0,,0,1642.295972,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0002,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,81,3.8,0.715037041,-3.14567146,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,0.444688699,,0,0,0,0,,7270.143911,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,1572403.236,,0,0,0,,0,64.57002426,1284.909718,0,0,0,0,,0,161.5039588,0,0,0.389315105,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0003,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,80,3.3,0.64453125,-3.190756021,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,4091466.797,,0,0,0,0,,1101.001323,0,0,0,0,0,0,91.67524876,,1.077421106,0.646157125,0,,,,0,0,0,,139075.2621,,0,0,0,,0,0,243.1313224,0.075554814,0,0,0,,0,4544.30869,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0004,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,85,4.7,0.765316507,-3.116158919,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,511.2461026,,0,0,0,0,,409.2503137,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,264.8709261,,0,0,0,,0,0,29.63984739,0,0,0,0,,0,5826.035756,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0005,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,90,5.2,0.713305898,-3.146724185,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,0.087255508,,0,0,0,0,,139543.8979,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,261331.4128,,0,0,0,,0,0,39.35338851,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0006,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,79,3.5,0.709882991,-3.14881323,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,698.3355496,,0,0,0,0,,298.7039008,0,0,0,0,0,0,2.605657406,,0,6.467418035,0,,,,0,0,0,,289.7483025,,0,0,0,,0,0,81.75999274,0.034534368,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0007,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,95,6,0.699810468,-3.155019565,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,7.81E-06,,0,0,0,0,,22044.21286,0,0,0,0,0,0,1359.380201,,0,1110.799517,36178.84298,,,,0,0,0,,1925167.968,,0,0,0,,0,0,188.4428954,0,0,0,0,,0,8663.910437,0,0,0,,0,0,0,0,,55.16848656,0,0,0,0,0,0,0,0
1000-0153-118-0008,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,83,4,0.6995612,-3.155174286,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,81069.94892,,0,0,0,0,,521.8599866,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,583.7124039,,0,0,0,,0,0,0,0,0,0,0,,0,26.43818992,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0009,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,81,3.6,0.677403512,-3.169152556,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,0.003050008,,0,0,0,0,,44101.72548,0,0,0,0,0,0,2.118487156,,0,2502.086182,0,,,,0,0,0,,408.9652012,,0,0,0,,0,1733.08029,34.53312377,0,9.293885964,0,0,,0,13692.05192,0,0,53.36158057,,1.316337619,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0010,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,81,3.7,0.696220277,-3.157253333,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,235579.776,,0,0,0,0,,14977.53397,0,,0,0,0,0,0,,0,6.471596022,0,,,,0,0,0,,20630.34472,,0,0,0,,0,0,20.23894103,0,0,0,0,,0,1884.188808,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0011,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,85,4.8,0.781599837,-3.10701554,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,12365247279,,0,0,0,0,,1038.768598,0,0,0,0,0,0,34.35144399,,0,0,0,,,,0,0,0,,391525.2228,,0,0,0,,0,0,0,0,0,0,0,,0,756.7171562,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0012,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,96,6.6,0.745985243,-3.127269764,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,3.529087128,,0,0,0,0,,226.2523794,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,142086.1324,,0,0,0,,0,0,168.9925052,0,3.868944971,0,0,,0,49006.98293,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0013,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,84,4.3,0.725488608,-3.139369403,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,831.8075728,,0,0,0,0,,7436.947782,0.032965598,0,0,0,0,0,7.820600426,,0,0,3.769428019,,,,0,0,0,,1334157.092,,0,0,0,,0,0,39.6942536,0,0,0,0,,0,41666.72366,0,0,0,,0.564619285,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0014,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,88,4.9,0.719031743,-3.143251936,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,0.195341396,,0,0,0,0,,3303.294033,0,0,0,0,0,0,7.421740991,,0,10.61542803,0,,,,0,0,0,,449974.4232,,0,0,0,,0,0,0,0,0,0,0,,0,7727.813482,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0015,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,85,4.4,0.716466517,-3.144804101,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,1.18E-06,,0,0,0,0,,16.64231151,0,0,0,0,0,0,8.620166889,,0,0,0,,,,0,0,0,,1005.526685,,0,0,0,,0,0,10.2015181,0,0,0,0,,0,1016.713327,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0016,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,90,5.2,0.713305898,-3.146724185,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,0.012203495,,0,0,0,0,,8654.8797,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,982.3106153,,0,0,0,,0,0,0,0,0,0,0,,0,15.7879298,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0017,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,90,5.5,0.754458162,-3.122364839,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,13487724.48,,0,0,0,0,,4287.575938,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,1245924.044,,0,0,0,,0,0,0,0,0,0,0,,0,16629.35542,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0018,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,77,3.2,0.700935091,-3.154322197,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,4.67E-07,,0,0,0,0,,73.38778129,0,0,0,0,0,0,1.16830006,,0,0,0,,,,0,0,0,,427017.6442,,0,0,0,,0,0,0,0.164086315,0,0,0,,0,10603.10599,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0019,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,90,4.7,0.644718793,-3.19062967,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,2.62702503,,0,0,0,0,,187.1085741,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,917222.7807,,0,0,0,,0,0,71.2288833,0,0,0,0,,0,1740.643552,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0020,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,94,6.4,0.770542173,-3.113203587,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,1.74E-07,,0,0,0,0,,12785.56665,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,852.1385633,,0,0,0,,,0,0,0,0,0,0,,0,109.073519,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0021,1,FW,FW,2011,03-May-11,123,959,Tachie,Late Stuart,Upper Fraser,Upper Fraser,Fraser,Spring,80,3.5,0.68359375,-3.165201917,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,2.42E+21,,0,0,0,0,,2583.129051,0,0,0,0,0,0,0,,0,4.200164979,0,,,,0,0,0,,15794.71818,,0,0,0,,0,0,0,0,0,0,0,,0,1573.379568,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0022,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,83,4.1,0.71705023,-3.14445042,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,2.86E+64,,0,0,0,0,,340.3532306,0,0,0,0,0,0,7.167052077,,1607.611991,0,0,,,,0,0,0,,212272.8517,,0,0,0,,0,0,1.275009078,0,0,0,0,,0,119263.6141,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0023,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,84,4.2,0.70861678,-3.149588568,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,2.42E+41,,0,0,0,0,,71950.94036,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,719749.4427,,0,0,0,,0,0,0,0,0,0,0,,0,24710.32694,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0024,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,86,4.7,0.738928648,-3.131397496,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,0.009084649,,0,0,0,0,,1527.697799,0,0,0,0,0,0,1.579481524,,0,0,0,,,,0,0,0,,69942.74002,,0,0,0,,0,0,18.15321456,0.004785836,0,0,0,,0,56.6192108,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0025,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,83,4.1,0.71705023,-3.14445042,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,1.11E+83,,0,0,0,0,,920.0730629,0,0,0,0,0,0,0,,0,0.093612227,0,,,,0,0,0,,294738.644,,0,0,0,,,0,0,0,0,0,0,,0,7319.058356,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0026,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,92,5.6,0.719158379,-3.143175455,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,1.24E+99,,0,0,0,0,,85024.0459,0,0,0,0,0,0,0,,79.03149327,0,0,,,,0,0,0,,1961269.986,,0,0,0,,0,0,1.702309732,0,0,0,0,,0,85782.60312,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0027,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,87,4.5,0.683368185,-3.165345244,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,2.41E+21,,0,0,0,0,,6.762476151,0,0,0,0,0,0,0,,0,66.82342954,1.462786696,,,,0,0,0,,47711.72564,,0,0,0,,0,0,0,0,0,0,0,,0,192.095282,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0028,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,81,4.2,0.790304098,-3.102205766,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,1.77E+39,,0,0,0,0,,3711.219305,0,0,0,0,0,0,0,,0,0,11.29537368,,,,0,347.0584193,0,,801.9830447,,0,0,0,,,0,8.245698001,0,0,0,0,,0,20583.87243,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0029,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,89,5.2,0.737621087,-3.132166676,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,1.92E+54,,0,0,0,0,,423.5759385,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,1526516.116,,0,0,0,,0,0,0,0,0,0,0,,0,9180.861602,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0153-118-0030,1,FW,FW,2011,03-May-11,123,959,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,83,4,0.6995612,-3.155174286,U,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,2.93E-40,,0,0,0,,,211.6547544,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,472044.1331,,0,0,0,,0,0,0,0,0,0,0,,0,1094.817757,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0154-118-A10016,1,FW,FW,2013,10-May-13,130,1697,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,110,10.8,0.811419985,-3.0907543,,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,131.3526109,0,0,,,,,13.19897364,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,641.9643799,,0,0,0,0,,0,0,0,0,0,0,0,0,640.1564393,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0154-118-A10017,1,FW,FW,2013,10-May-13,130,1697,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,117,11.7,0.730513551,-3.136371723,,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,29.37071838,0,0,,,,,126.0574997,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,58089.36554,,0,0,0,0,,0,0,0,0,0,0,0,0,3.516055847,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0154-118-A10018,1,FW,FW,2013,10-May-13,130,1697,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,104,9,0.800096723,-3.096857508,,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,4.484593662,0,0,,,,,175.3963696,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,771.4835615,,0,0,0,0,,0,0,0,0,0,0,0,0,3508.771517,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0154-118-A10019,1,FW,FW,2013,10-May-13,130,1697,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,87,5.3,0.804855862,-3.094281888,,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,0.304397515,0,0,,,,,5359.435314,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,149220.9703,,0,0,0,0,,0,0,0,0,0,0,0,0,321.0289588,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0154-118-A10020,1,FW,FW,2013,10-May-13,130,1697,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,81,4.5,0.84675439,-3.072242543,,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,69.24691838,0,0,,,,,42.94510205,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,437902.8609,,0,0,0,0,,0,0,0,0,0,0,0,0,268.3737035,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0154-118-A10021,1,FW,FW,2013,10-May-13,130,1697,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,81,4.4,0.827937626,-3.08200238,,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,222.3747067,0,0,,,,,25.46091298,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,324667.611,,0,0,0,0,,0,0,0,0,0,0,0,0,21.27440854,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0154-118-A10022,1,FW,FW,2013,10-May-13,130,1697,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,90,5.5,0.754458162,-3.122364839,,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,48.45684527,0,0,,,,,3538.627524,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,27510.24671,,0,0,0,0,,0,0,0,0,0,0,0,0,652.9404622,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0154-118-A10023,1,FW,FW,2013,10-May-13,130,1697,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,82,4,0.72546829,-3.139381566,,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,289.306182,0,0,,,,,0.52417569,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,411601.6281,,0,0,0,0,,0,0,0,0,0,0,0,0,0.118251099,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0154-118-A10024,1,FW,FW,2013,10-May-13,130,1697,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,83,4.3,0.75202829,-3.123765822,,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,1.62E-08,0,0,,,,,138.4441315,0,,0,,0,0,0,0,0,0.454442365,0,0,0,0,0,0,,0,2560.916183,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0154-118-A10025,1,FW,FW,2013,10-May-13,130,1697,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,84,4.8,0.809847749,-3.091596621,,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,106.997547,0,0,,,,,615.686855,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,209125.518,,0,0,0,0,,0,0,0,0,0,0,0,0,1604.408857,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0154-118-A10026,1,FW,FW,2013,10-May-13,130,1697,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,87,5.2,0.789669903,-3.102554414,,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,748273.0614,0,0,,,,,1946.339543,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,98644.64625,,0,0,0,0,,0,0,0,0,0,0,0,0,4057.494255,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0154-118-A10027,1,FW,FW,2013,10-May-13,130,1697,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,87,5.1,0.774483943,-3.110987582,,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,2451.100907,0,0,,,,,664.2311452,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,154722.3941,,0,0,0,0,,0,0,0,0,0,0,0,0,307.3619093,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0154-118-A10028,1,FW,FW,2013,10-May-13,130,1697,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,85,5,0.814166497,-3.089286773,,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,195443414.3,0,0,,,,,6.870022022,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,22856.68228,,0,0,0,0,,0,0,0,0,0,0,0,0,1240.435679,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0154-118-A10029,1,FW,FW,2013,10-May-13,130,1697,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,84,4.8,0.809847749,-3.091596621,,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,117408.1174,0,0,,,,,4.274922263,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,1527.237294,,0,0,0,0,,0,0,0,0,0,0,0,0,1346.257188,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0154-118-A10030,1,FW,FW,2013,10-May-13,130,1697,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,81,4,0.752670569,-3.123395065,,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,81202745.47,0,0,,,,,596.2482394,0,,0,,0,0,0,0,0,0.159632483,0,0,0,0,0,0,,0,388397.5992,,0,0,0,0,,0,0,0,0,0,0,0,0,981.0636031,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0154-118-A10031,1,FW,FW,2013,10-May-13,130,1697,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,120,14.6,0.844907407,-3.073190882,,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,2967968.754,0,0,,,,,35.44542304,0,,0,,0,0,12.56205434,0,0,2.91290829,0,0,0,0,0,0,,0,1705.060246,,0,0,0,0,,0,0,0,0,0,0,0,0,661.4861984,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0154-118-A10032,1,FW,FW,2013,10-May-13,130,1697,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,116,12,0.768789208,-3.114192722,,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,8395.034758,0,0,,,,,2630.492892,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,3273.572602,,0,0,0,0,,0,0,0,2.479116756,0,0,0,0,274.4245763,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0154-118-A10033,1,FW,FW,2013,10-May-13,130,1697,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,113,11.6,0.803938188,-3.094777341,,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,5609.980383,0,0,,,,,29416.39793,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,2790.729592,,0,0,0,0,,0,0,0,0,0,0,0,0,77664.70371,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0154-118-A10034,1,FW,FW,2013,10-May-13,130,1697,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,113,10.7,0.741563674,-3.129851553,,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,0.024729501,0,0,,,,,112.2384697,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,497.2739509,,0,0,0,0,,0,0,0,0,0,0,0,0,3194.617497,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0154-118-A10035,1,FW,FW,2013,10-May-13,130,1697,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,118,12.1,0.736443356,-3.132860652,,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,15998.92701,0,0,,,,,2492.231122,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,450477.8576,,0,0,0,0,,0,0,0,0,0,0,0,0,538.3170864,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0154-118-A10036,1,FW,FW,2013,10-May-13,130,1697,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,90,5.7,0.781893004,-3.106852673,,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,128.9654637,0,0,,,,,71614.77162,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,391881.5551,,0,0,0,0,,0,0,0,0,0,0,0,0,1759.134287,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0154-118-A10037,1,FW,FW,2013,10-May-13,130,1697,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,93,6.3,0.78323431,-3.106108296,,FW,FW,51.62605,-124.143297,Mixed,NO,AvgCopy,0.002582548,0,0,,,,,299.8453781,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,47288.68646,,0,0,0,0,,0,0,0,0,0,0,0,0,7364.619408,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
